generations,popSize,crossoverChance,mutationChance,reproductionChance,killRatio,invalidActionPenalty,verbosenessPenalty,minAcceptedImprovement,size,runtime,profit
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.01,0.001,17,11604,2991.679179277401
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.01,0.001,15,12739,2991.4820095075343
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.01,0.001,18,13398,2991.916166786117
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.01,0.001,20,13251,2992.8141147070255
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.01,0.001,17,12756,2991.8583201638216
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,18,16217,2992.2115661192374
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,20,16091,2992.4835616219225
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,20,14538,2992.225590606152
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,16,15110,2991.4933637660115
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,20,14734,2992.2262439566616
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,17,13785,2991.9811336157554
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,20,13225,2993.1051526368424
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,20,17860,2992.2262439566616
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,18,14409,2992.910945192943
30,1000,0.6000000000000001,0.29999999999999993,0.09999999999999998,0.0,0.0,0.0,0.001,17,13808,2992.6861795317413
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,14,12204,2991.36846692276
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,16,12468,2991.8474759761375
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,13,12445,2992.0692225027155
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,14,11794,2991.3684669227587
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,14,13769,2991.36846692276
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,14,11980,2991.368466922759
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,15,15939,2991.9326254139773
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,12,12480,2991.014883110312
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,16,13514,2992.8286178818635
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.1,0.001,15,15212,2992.703658007185
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,19,12327,2992.007702676705
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,20,13129,2993.3863313945712
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,15,13821,2992.414652312401
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,15,12901,2992.142750247729
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,19,14310,2992.335561460598
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,15,10461,2991.482009507535
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,18,13689,2992.639913789408
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,16,12222,2992.841085386588
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,19,13367,2992.806870335872
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.01,0.001,16,14992,2992.709465840658
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,16,12813,2991.491993187149
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,18,11378,2991.473102311464
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,16,11812,2991.491993187149
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,17,13948,2991.4944991918587
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,18,17143,2991.9944993797176
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,16,12415,2991.4933637660124
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,14,16471,2992.972252791442
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,16,12388,2991.49199318715
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,20,12914,2992.8468143669106
30,1000,0.6000000000000001,0.19999999999999993,0.19999999999999998,0.0,0.0,0.0,0.001,19,17290,2992.6692356452554
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,14,12746,2991.3684669227587
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,14,13347,2991.368466922759
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,14,11991,2991.3684669227596
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,14,13107,2991.368466922759
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,14,13612,2991.3684669227596
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,14,12355,2991.368466922759
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,16,12635,2992.816907912574
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,14,12030,2991.36846692276
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,15,14761,2992.040180221914
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.1,0.001,16,15530,2992.666597440451
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,16,13252,2991.491993187149
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,18,13805,2991.5073823739685
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,15,13679,2991.4820095075347
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,18,14992,2992.211566119237
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,18,17267,2992.211566119237
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,15,13316,2991.5691867201867
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,15,12854,2991.4594546880085
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,18,12772,2992.211566119238
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,16,13359,2992.8169079125737
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.01,0.001,16,16824,2992.666597440451
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,20,16785,2992.2255906061528
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,19,11584,2991.524741353594
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,16,13685,2991.5798450119632
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,20,19496,2992.2262439566616
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,20,13290,2991.4729099059414
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,20,19945,2992.2254656955156
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,20,14338,2991.4620579729594
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,16,13187,2991.5798450119646
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,20,11523,2992.8670578334
30,1000,0.6000000000000001,0.09999999999999992,0.3,0.0,0.0,0.0,0.001,20,13869,2992.8695578868137
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,17,15147,2991.981133615756
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,14,11468,2991.4707826787376
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,16,14434,2992.32346068529
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,15,15731,2992.059278682667
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,13,13592,2991.3474209718315
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,14,13985,2991.3236851333004
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,14,14499,2991.4707826787367
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,14,14499,2992.278338145664
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,15,15054,2992.0401802219135
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.1,0.001,14,14059,2992.345327572663
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,17,14616,2991.5243803009926
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,18,12689,2992.211566119236
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,17,13434,2992.1061402141904
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,18,15277,2992.2115661192374
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,14,13569,2991.459454688009
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,18,13528,2991.9947067466956
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,18,15705,2992.191511017071
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,18,13350,2991.4716083794056
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,16,15944,2992.603129118253
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.01,0.001,15,15541,2992.4273894176367
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,18,13355,2991.9944993797176
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,19,12169,2991.9958359561138
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,19,15093,2992.224909607805
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,19,13873,2992.1540262321373
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,19,16019,2991.5982563941643
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,17,12286,2991.809455157131
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,19,16023,2991.989894682599
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,20,12717,2991.9813291088426
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,14,15262,2992.172120229506
30,1000,0.5000000000000001,0.4999999999999999,0.0,0.0,0.0,0.0,0.001,17,13373,2991.5810787232476
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,14,13121,2991.3684669227587
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,14,14022,2992.584571719508
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,17,12677,2993.010411390086
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,14,15674,2991.4078470266736
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,14,14018,2991.409285514751
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,14,13164,2991.36846692276
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,16,13623,2992.4087456471816
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,14,12615,2991.3684669227587
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,16,16712,2992.7115579059046
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.1,0.001,13,15054,2992.388868880208
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,20,13660,2992.3629453297585
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,16,12465,2991.571769284573
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,17,12858,2991.980459761154
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,18,17596,2992.7264189939197
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,15,13222,2991.4820095075347
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,19,12116,2991.995835956114
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,18,13615,2991.594565265463
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,18,14124,2992.1106549002434
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,18,16392,2992.7850027641794
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.01,0.001,16,15285,2992.14832598274
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,16,12807,2991.5810558068765
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,17,12778,2991.583694818647
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,17,14748,2992.4287417181704
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,18,18144,2992.1380808585645
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,19,12891,2991.494562852273
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,17,13270,2991.4944991918605
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,18,12823,2991.7057257009874
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,19,13974,2992.2249096078044
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,16,13568,2992.5073045853583
30,1000,0.5000000000000001,0.3999999999999999,0.09999999999999998,0.0,0.0,0.0,0.001,16,13419,2992.428283729075
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,14,11288,2991.368466922759
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,14,11253,2991.3413866968226
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,15,12979,2992.23737443153
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,14,13724,2991.4707826787367
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,14,13275,2991.4614092527
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,14,10529,2991.36846692276
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,14,12875,2992.0537647463516
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,14,11807,2991.36846692276
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,14,11288,2991.3684669227587
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.1,0.001,17,15625,2992.8934824503117
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,17,12436,2991.9811336157554
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,19,10168,2991.9958359561138
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,15,13890,2991.4820095075343
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,19,12905,2992.823745875201
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,15,13616,2991.4820095075343
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,20,13078,2992.2443355084015
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,16,14931,2992.159151840659
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,19,14266,2993.321492375885
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,15,12188,2991.482009507535
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.01,0.001,20,14809,2992.808641196163
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,19,12895,2992.2249096078053
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,20,16014,2992.2255906061528
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,20,12369,2992.2255906061523
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,17,13747,2992.1568597360238
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,19,13777,2992.244045809548
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,20,16381,2992.3488736846557
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,18,15263,2992.4653338348503
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,18,13677,2991.994499379718
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,20,18496,2992.2262439566616
30,1000,0.5000000000000001,0.29999999999999993,0.19999999999999996,0.0,0.0,0.0,0.001,19,14401,2992.824465680141
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,14,13182,2991.368466922759
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,14,11711,2991.3684669227587
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,14,9896,2991.470782678738
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,14,14123,2991.462624817016
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,14,11320,2991.289823862758
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,14,13901,2991.3684669227587
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,15,13643,2991.569186720187
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,17,15263,2991.9811336157554
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,15,13320,2992.040180221914
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.1,0.001,16,16027,2992.6487561846643
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,16,14254,2991.4486384354695
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,15,14228,2991.4820095075347
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,18,14262,2992.211566119237
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,15,15299,2991.4820095075343
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,18,19615,2992.211566119237
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,18,18214,2992.2115661192365
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,15,13863,2992.4273894176363
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,19,12950,2992.900928622989
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,16,13540,2992.79310359831
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.01,0.001,19,15324,2992.813882765075
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,18,11842,2991.4619251062522
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,20,12674,2992.226243956662
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,20,14067,2992.2262439566607
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,17,12818,2991.4944991918605
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,20,21693,2992.225719962499
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,16,13207,2992.419341064025
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,16,11988,2991.4715626371485
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,18,11158,2992.1563348193263
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,18,13308,2992.835051549005
30,1000,0.5000000000000001,0.19999999999999993,0.29999999999999993,0.0,0.0,0.0,0.001,16,15729,2992.436912653989
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,14,11903,2991.36846692276
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,14,12426,2991.368466922759
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,13,10902,2991.1624643744162
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,14,12694,2991.36846692276
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,13,13255,2991.174620017574
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,14,10043,2991.36846692276
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,14,14204,2991.4121565927817
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,14,14758,2991.3413866968226
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,15,15597,2992.3140378976977
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.1,0.001,14,17607,2992.006403423942
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,15,11827,2991.482009507535
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,20,15007,2992.226243956662
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,16,11381,2991.847475976138
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,16,15922,2991.495090332722
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,15,15503,2991.4820095075347
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,16,12380,2991.4919931871495
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,16,16901,2991.4919931871486
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,15,15178,2991.4820095075347
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,20,16548,2992.8540674519563
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.01,0.001,16,16634,2991.491993187149
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,16,13466,2991.4919931871486
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,20,16066,2991.932285554329
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,16,13683,2992.175243947661
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,16,17010,2991.491993187148
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,18,15992,2991.472926165149
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,16,12762,2991.491993187149
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,18,15950,2992.4653338348503
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,18,14471,2991.507382373969
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,16,13233,2991.493363766013
30,1000,0.5000000000000001,0.09999999999999992,0.39999999999999997,0.0,0.0,0.0,0.001,15,15513,2991.465013849817
