trial,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize
0,7,19,23583,2.9084732248073153E7,10.113169169169169,7.543597597597597,long,mutator,10000,0.9,0.75,0.0,fourserv,28.0
0,8,19,23030,2.9041140731765963E7,9.695049049049048,7.092376376376376,long,mutator,10000,0.9,0.75,0.0,fourserv,26.0
0,9,19,23388,2.899565393214107E7,9.505625625625626,6.7091911911911915,long,mutator,10000,0.9,0.75,0.0,fourserv,26.0
0,10,19,29615,2.8940690715927653E7,9.619463463463463,6.812954954954955,long,mutator,10000,0.9,0.75,0.0,fourserv,26.0
0,11,19,31468,2.8894680638494566E7,9.324392392392392,6.715703703703704,long,mutator,10000,0.9,0.75,0.0,fourserv,25.0
0,12,19,33101,2.8832086420797452E7,8.993047047047048,6.505397397397397,long,mutator,10000,0.9,0.75,0.0,fourserv,25.0
0,13,20,39423,2.8868142868477263E7,8.452058058058059,6.026752752752753,long,mutator,10000,0.9,0.75,0.0,fourserv,25.0
0,14,20,42250,2.8787990110774074E7,8.62202002002002,6.111047047047047,long,mutator,10000,0.9,0.75,0.0,fourserv,26.0
0,15,20,53118,2.868493656515569E7,8.683745745745746,6.021345345345345,long,mutator,10000,0.9,0.75,0.0,fourserv,27.0
0,16,20,63481,2.858890675291293E7,8.754942942942943,5.982032032032032,long,mutator,10000,0.9,0.75,0.0,fourserv,28.0
0,17,20,73579,2.8466776294388648E7,9.3062002002002,6.383041041041041,long,mutator,10000,0.9,0.75,0.0,fourserv,29.0
0,18,20,81830,2.831126188788076E7,9.621123123123123,6.548884884884885,long,mutator,10000,0.9,0.75,0.0,fourserv,32.0
0,19,20,92297,2.813270831003838E7,9.569527527527528,6.627975975975976,long,mutator,10000,0.9,0.75,0.0,fourserv,36.0
0,20,20,101673,2.7938795284639664E7,7.798008008008008,5.394022022022022,long,mutator,10000,0.9,0.75,0.0,fourserv,38.0
0,21,20,116368,2.7714163364128277E7,8.206866866866866,5.67725925925926,long,mutator,10000,0.9,0.75,0.0,fourserv,38.0
0,22,20,137598,2.7451132824726056E7,7.615643643643644,4.876462462462462,long,mutator,10000,0.9,0.75,0.0,fourserv,39.0
0,23,20,158272,2.7161268420831133E7,7.541431431431431,4.784784784784785,long,mutator,10000,0.9,0.75,0.0,fourserv,39.0
0,24,20,172313,2.6857530738485374E7,8.434604604604605,5.483993993993994,long,mutator,10000,0.9,0.75,0.0,fourserv,38.0
0,25,20,179395,2.651470576194839E7,8.95439039039039,5.64039039039039,long,mutator,10000,0.9,0.75,0.0,fourserv,37.0
0,26,20,195677,2.613932198875706E7,9.27387987987988,5.834026026026026,long,mutator,10000,0.9,0.75,0.0,fourserv,35.0
0,27,20,208825,2.573904031224181E7,9.70722922922923,6.275577577577578,long,mutator,10000,0.9,0.75,0.0,fourserv,35.0
0,28,20,210027,2.533849619853242E7,9.343853853853854,5.825381381381382,long,mutator,10000,0.9,0.75,0.0,fourserv,36.0
0,29,20,193082,2.4968402076927416E7,9.343853853853854,5.825381381381382,long,mutator,10000,0.9,0.75,0.0,fourserv,36.0
0,0,10,61,1.9447243560000006E7,6.4006006006006,4.508902902902903,scratch,scratch,10000,0.0,0.75,0.0,fourserv,10.0
0,1,12,7,1.9675144200318377E7,6.693745745745746,4.773835835835836,scratch,scratch,10000,0.0,0.75,0.0,fourserv,11.0
0,2,12,11,1.9675144200318377E7,8.46991991991992,5.9601001001001,scratch,scratch,10000,0.0,0.75,0.0,fourserv,15.0
0,3,8,22,2.2067450730000004E7,9.70848048048048,6.87753953953954,scratch,scratch,10000,0.0,0.75,0.0,fourserv,18.0
0,4,15,49,2.2701207539700005E7,10.790504504504504,7.7378258258258255,scratch,scratch,10000,0.0,0.75,0.0,fourserv,19.0
0,5,11,79,2.3678933033697516E7,11.920948948948949,8.503045045045045,scratch,scratch,10000,0.0,0.75,0.0,fourserv,22.0
0,6,14,143,2.3715782321875006E7,13.573231231231231,9.444334334334334,scratch,scratch,10000,0.0,0.75,0.0,fourserv,27.0
0,7,12,206,2.4792152777245283E7,14.824036036036036,10.533533533533534,scratch,scratch,10000,0.0,0.75,0.0,fourserv,30.0
0,8,18,339,2.4908469613366026E7,15.722158158158159,10.723541541541541,scratch,scratch,10000,0.0,0.75,0.0,fourserv,32.0
0,9,18,511,2.5755218056001335E7,15.212536536536536,10.226346346346347,scratch,scratch,10000,0.0,0.75,0.0,fourserv,32.0
0,10,15,704,2.656943052523715E7,14.032176176176176,9.388958958958959,scratch,scratch,10000,0.0,0.75,0.0,fourserv,31.0
0,11,15,1192,2.656781035246799E7,13.286436436436436,9.033987987987988,scratch,scratch,10000,0.0,0.75,0.0,fourserv,30.0
0,12,15,1832,2.656457000692968E7,13.297577577577577,9.237603603603604,scratch,scratch,10000,0.0,0.75,0.0,fourserv,30.0
0,13,19,2288,2.760277315921972E7,13.472284284284285,9.265605605605606,scratch,scratch,10000,0.0,0.75,0.0,fourserv,31.0
0,14,14,2887,2.7945319910673182E7,13.657281281281282,9.303675675675676,scratch,scratch,10000,0.0,0.75,0.0,fourserv,32.0
0,15,14,3180,2.7940038652974922E7,14.568326326326327,9.828400400400401,scratch,scratch,10000,0.0,0.75,0.0,fourserv,33.0
0,16,19,4079,2.8280343396684807E7,14.530762762762762,9.716326326326326,scratch,scratch,10000,0.0,0.75,0.0,fourserv,35.0
0,17,19,5109,2.8271384963517528E7,15.075835835835836,10.254756756756757,scratch,scratch,10000,0.0,0.75,0.0,fourserv,36.0
0,18,17,6028,2.8449542963343266E7,14.634302302302302,9.697763763763763,scratch,scratch,10000,0.0,0.75,0.0,fourserv,38.0
0,19,17,7790,2.843505544097262E7,14.32054854854855,9.57143943943944,scratch,scratch,10000,0.0,0.75,0.0,fourserv,38.0
0,20,17,9231,2.8418756978305638E7,14.372618618618619,9.671191191191191,scratch,scratch,10000,0.0,0.75,0.0,fourserv,38.0
0,21,18,10024,2.8523868594860755E7,14.483597597597598,9.803127127127127,scratch,scratch,10000,0.0,0.75,0.0,fourserv,37.0
0,22,20,11776,2.9107066740288608E7,15.044898898898898,10.339139139139139,scratch,scratch,10000,0.0,0.75,0.0,fourserv,37.0
0,23,20,12373,2.908444960014016E7,15.24021021021021,10.63666866866867,scratch,scratch,10000,0.0,0.75,0.0,fourserv,39.0
0,24,19,12518,2.9059947698312674E7,15.193423423423424,10.023387387387388,scratch,scratch,10000,0.0,0.75,0.0,fourserv,41.0
0,25,19,14824,2.903167627312711E7,15.37336936936937,10.11535935935936,scratch,scratch,10000,0.0,0.75,0.0,fourserv,42.0
0,26,20,19268,2.914461363677735E7,14.949645645645646,9.811475475475476,scratch,scratch,10000,0.0,0.75,0.0,fourserv,43.0
0,27,19,22979,2.9100913153836783E7,13.916602602602602,8.939515515515515,scratch,scratch,10000,0.0,0.75,0.0,fourserv,44.0
0,28,19,28273,2.9047712565909144E7,12.224636636636637,7.825735735735735,scratch,scratch,10000,0.0,0.75,0.0,fourserv,44.0
0,29,19,34880,2.8981211830999594E7,12.224636636636637,7.825735735735735,scratch,scratch,10000,0.0,0.75,0.0,fourserv,44.0
0,0,11,11,3.170644092000001E7,7.455495495495495,5.499217217217217,long,trimmer,10000,0.9,0.75,0.0,requests,12.0
0,1,11,10,3.170644092000001E7,7.660822822822823,5.571875875875876,long,trimmer,10000,0.9,0.75,0.0,requests,13.0
0,2,18,16,4.0217001840000026E7,8.323997997997997,5.986682682682683,long,trimmer,10000,0.9,0.75,0.0,requests,15.0
0,3,18,30,4.0217001840000026E7,8.414214214214214,5.910054054054054,long,trimmer,10000,0.9,0.75,0.0,requests,16.0
0,4,12,49,4.115242035270002E7,8.24562962962963,5.7362262262262265,long,trimmer,10000,0.9,0.75,0.0,requests,16.0
0,5,15,96,4.380847698660003E7,7.912122122122122,5.476994994994995,long,trimmer,10000,0.9,0.75,0.0,requests,17.0
0,6,16,121,4.500752652000002E7,8.285701701701703,5.920990990990991,long,trimmer,10000,0.9,0.75,0.0,requests,18.0
0,7,18,255,4.5150718807448305E7,8.01608008008008,5.8595995995995995,long,trimmer,10000,0.9,0.75,0.0,requests,18.0
0,8,15,386,4.6205534622903325E7,8.18174974974975,6.014168168168168,long,trimmer,10000,0.9,0.75,0.0,requests,19.0
0,9,15,628,4.620183624089462E7,8.637133133133133,6.42583983983984,long,trimmer,10000,0.9,0.75,0.0,requests,20.0
0,10,20,823,4.6697125115619026E7,8.53962962962963,6.421013013013013,long,trimmer,10000,0.9,0.75,0.0,requests,20.0
0,11,16,1295,4.755709349163578E7,7.973767767767768,5.902206206206206,long,trimmer,10000,0.9,0.75,0.0,requests,19.0
0,12,16,2045,4.754945647816886E7,7.820202202202203,5.807965965965966,long,trimmer,10000,0.9,0.75,0.0,requests,20.0
0,13,16,2924,4.753800095796848E7,8.086272272272272,6.004088088088088,long,trimmer,10000,0.9,0.75,0.0,requests,20.0
0,14,19,3385,4.785896811347881E7,8.39368168168168,6.419389389389389,long,trimmer,10000,0.9,0.75,0.0,requests,21.0
0,15,20,4285,4.786886902640573E7,8.049353353353354,6.127331331331331,long,trimmer,10000,0.9,0.75,0.0,requests,21.0
0,16,20,4787,4.784959101797588E7,8.155335335335336,6.189663663663664,long,trimmer,10000,0.9,0.75,0.0,requests,22.0
0,17,20,6330,4.791997933893285E7,8.513503503503504,6.514666666666667,long,trimmer,10000,0.9,0.75,0.0,requests,23.0
0,18,19,6371,4.8068416274376154E7,9.031793793793794,7.042648648648648,long,trimmer,10000,0.9,0.75,0.0,requests,25.0
0,19,19,6777,4.80411893921237E7,8.987147147147148,6.942980980980981,long,trimmer,10000,0.9,0.75,0.0,requests,26.0
0,20,19,7566,4.801007295526376E7,9.048336336336336,6.984486486486486,long,trimmer,10000,0.9,0.75,0.0,requests,26.0
0,21,19,8749,4.797895651840382E7,8.955297297297298,6.919529529529529,long,trimmer,10000,0.9,0.75,0.0,requests,27.0
0,22,19,10375,4.8094217931533776E7,8.612174174174173,6.599715715715716,long,trimmer,10000,0.9,0.75,0.0,requests,27.0
0,23,19,10767,4.80512512061489E7,8.664206206206206,6.794202202202202,long,trimmer,10000,0.9,0.75,0.0,requests,27.0
0,24,19,12736,4.800437841481993E7,8.23038038038038,6.441277277277277,long,trimmer,10000,0.9,0.75,0.0,requests,27.0
0,25,19,13924,4.7949693491602816E7,8.745145145145145,6.959729729729729,long,trimmer,10000,0.9,0.75,0.0,requests,28.0
0,26,19,13995,4.7895008568385705E7,8.867225225225225,7.123363363363364,long,trimmer,10000,0.9,0.75,0.0,requests,29.0
0,27,20,16104,4.794818559768916E7,9.709157157157158,7.757945945945946,long,trimmer,10000,0.9,0.75,0.0,requests,30.0
0,28,20,15495,4.788558686326117E7,10.110052052052053,8.015891891891892,long,trimmer,10000,0.9,0.75,0.0,requests,32.0
0,29,20,17613,4.781907570793142E7,10.110052052052053,8.015891891891892,long,trimmer,10000,0.9,0.75,0.0,requests,32.0
0,0,20,5006,4.230962112889649E7,12.729085085085085,10.33402002002002,long,mutator,10000,0.9,0.75,0.0,requests,31.0
0,1,20,10646,4.2319161694174625E7,10.287779779779779,8.091113113113114,long,mutator,10000,0.9,0.75,0.0,requests,35.0
0,2,17,11360,4.7806040867227025E7,10.237951951951953,8.052048048048048,long,mutator,10000,0.9,0.75,0.0,requests,33.0
0,3,17,12407,4.775979882152144E7,10.487361361361362,8.217373373373373,long,mutator,10000,0.9,0.75,0.0,requests,32.0
0,4,17,13182,4.770970327200706E7,10.977037037037038,8.52928928928929,long,mutator,10000,0.9,0.75,0.0,requests,33.0
0,5,17,11076,4.766731473011028E7,11.190242242242242,8.42204004004004,long,mutator,10000,0.9,0.75,0.0,requests,33.0
0,6,17,10098,4.7628779692022294E7,10.820448448448449,8.154206206206206,long,mutator,10000,0.9,0.75,0.0,requests,31.0
0,7,16,7973,4.795316539423293E7,10.145871871871872,7.58812012012012,long,mutator,10000,0.9,0.75,0.0,requests,28.0
0,8,16,8297,4.791813851612298E7,8.47406006006006,6.197397397397397,long,mutator,10000,0.9,0.75,0.0,requests,25.0
0,9,20,10021,4.803964391907473E7,8.160858858858859,6.067663663663664,long,mutator,10000,0.9,0.75,0.0,requests,24.0
0,10,20,12093,4.799756478309415E7,7.653003003003003,5.839195195195195,long,mutator,10000,0.9,0.75,0.0,requests,24.0
0,11,20,12180,4.7963879823511474E7,7.884736736736737,6.168396396396396,long,mutator,10000,0.9,0.75,0.0,requests,24.0
0,12,20,13926,4.790915829446849E7,7.902936936936937,6.058668668668669,long,mutator,10000,0.9,0.75,0.0,requests,26.0
0,13,20,18192,4.783880204284179E7,7.811139139139139,5.850348348348349,long,mutator,10000,0.9,0.75,0.0,requests,29.0
0,14,20,21115,4.775671974927732E7,7.759231231231231,5.817197197197197,long,mutator,10000,0.9,0.75,0.0,requests,29.0
0,15,20,22772,4.7666820094420984E7,7.511231231231231,5.543139139139139,long,mutator,10000,0.9,0.75,0.0,requests,30.0
0,16,20,26459,4.762069309874383E7,7.270546546546546,5.414368368368368,long,mutator,10000,0.9,0.75,0.0,requests,29.0
0,17,20,27872,4.751106643922425E7,6.604328328328329,4.842598598598599,long,mutator,10000,0.9,0.75,0.0,requests,29.0
0,18,20,32525,4.738186359050474E7,6.848542542542543,5.202188188188188,long,mutator,10000,0.9,0.75,0.0,requests,30.0
0,19,20,33132,4.7252660741785236E7,7.668824824824825,6.083985985985986,long,mutator,10000,0.9,0.75,0.0,requests,32.0
0,20,20,33217,4.712514377449682E7,8.077315315315316,6.525293293293293,long,mutator,10000,0.9,0.75,0.0,requests,34.0
0,21,20,38362,4.69763579263727E7,7.669791791791792,6.2235555555555555,long,mutator,10000,0.9,0.75,0.0,requests,38.0
0,22,20,40503,4.6893580338976644E7,7.031955955955956,5.774054054054054,long,mutator,10000,0.9,0.75,0.0,requests,41.0
0,23,20,41684,4.672880623476894E7,6.953231231231231,5.70963963963964,long,mutator,10000,0.9,0.75,0.0,requests,42.0
0,24,20,42483,4.656403213056123E7,6.06972972972973,4.851113113113113,long,mutator,10000,0.9,0.75,0.0,requests,43.0
0,25,20,47152,4.63796420615669E7,6.458426426426427,5.106876876876877,long,mutator,10000,0.9,0.75,0.0,requests,44.0
0,26,20,50490,4.6179559220743254E7,5.944494494494495,4.522434434434435,long,mutator,10000,0.9,0.75,0.0,requests,43.0
0,27,20,51343,4.599092981778249E7,6.1393353353353355,4.717631631631631,long,mutator,10000,0.9,0.75,0.0,requests,43.0
0,28,20,54183,4.578220580266273E7,6.719807807807808,5.277259259259259,long,mutator,10000,0.9,0.75,0.0,requests,43.0
0,29,20,57502,4.555456579646724E7,6.719807807807808,5.277259259259259,long,mutator,10000,0.9,0.75,0.0,requests,43.0
0,0,10,13,3.170644092000001E7,7.482532532532533,5.532114114114114,scratch,scratch,10000,0.0,0.75,0.0,requests,12.0
0,1,6,7,3.2000714893500004E7,8.432404404404405,6.215895895895896,scratch,scratch,10000,0.0,0.75,0.0,requests,14.0
0,2,12,33,3.871481149035655E7,9.461167167167167,6.944306306306307,scratch,scratch,10000,0.0,0.75,0.0,requests,17.0
0,3,20,36,4.063151477517901E7,11.613387387387387,8.763983983983984,scratch,scratch,10000,0.0,0.75,0.0,requests,20.0
0,4,20,61,4.063151477517901E7,12.769563563563564,9.610716716716716,scratch,scratch,10000,0.0,0.75,0.0,requests,23.0
0,5,13,93,4.367830707000002E7,11.768008008008009,8.651705705705705,scratch,scratch,10000,0.0,0.75,0.0,requests,22.0
0,6,17,151,4.500752652000002E7,10.990492492492493,7.94178978978979,scratch,scratch,10000,0.0,0.75,0.0,requests,21.0
0,7,13,178,4.500752652000002E7,9.992336336336336,7.244414414414415,scratch,scratch,10000,0.0,0.75,0.0,requests,20.0
0,8,13,177,4.500752652000002E7,9.866414414414415,7.140562562562563,scratch,scratch,10000,0.0,0.75,0.0,requests,20.0
0,9,17,265,4.578177506400003E7,10.245897897897898,7.326116116116116,scratch,scratch,10000,0.0,0.75,0.0,requests,21.0
0,10,17,451,4.578177506400003E7,9.912740740740741,7.1415415415415415,scratch,scratch,10000,0.0,0.75,0.0,requests,21.0
0,11,17,539,4.577813265600003E7,9.427361361361362,6.802806806806807,scratch,scratch,10000,0.0,0.75,0.0,requests,21.0
0,12,20,509,4.650641934106502E7,9.643187187187188,7.049673673673674,scratch,scratch,10000,0.0,0.75,0.0,requests,21.0
0,13,20,654,4.656184417096202E7,8.83271071071071,6.454486486486487,scratch,scratch,10000,0.0,0.75,0.0,requests,19.0
0,14,20,670,4.656184417096202E7,8.335971971971972,5.979157157157157,scratch,scratch,10000,0.0,0.75,0.0,requests,20.0
0,15,17,789,4.686911116655279E7,8.812722722722723,6.519321321321321,scratch,scratch,10000,0.0,0.75,0.0,requests,20.0
0,16,17,931,4.6865362794500865E7,9.465447447447447,6.9958998998999,scratch,scratch,10000,0.0,0.75,0.0,requests,22.0
0,17,17,1110,4.686161442244893E7,9.924048048048048,7.278370370370371,scratch,scratch,10000,0.0,0.75,0.0,requests,24.0
0,18,17,1185,4.6857866050397016E7,9.605487487487487,6.9434634634634635,scratch,scratch,10000,0.0,0.75,0.0,requests,23.0
0,19,17,1372,4.685036930629315E7,8.722342342342342,6.350826826826827,scratch,scratch,10000,0.0,0.75,0.0,requests,22.0
0,20,17,1445,4.684662093424123E7,8.164416416416417,6.056508508508508,scratch,scratch,10000,0.0,0.75,0.0,requests,21.0
0,21,17,1590,4.683912419013738E7,7.994774774774775,5.948652652652653,scratch,scratch,10000,0.0,0.75,0.0,requests,21.0
0,22,17,1446,4.683537581808545E7,7.956626626626627,5.908052052052052,scratch,scratch,10000,0.0,0.75,0.0,requests,21.0
0,23,17,2047,4.682787907398159E7,8.209855855855857,6.149745745745745,scratch,scratch,10000,0.0,0.75,0.0,requests,22.0
0,24,17,2174,4.682038232987774E7,8.9682002002002,6.74967967967968,scratch,scratch,10000,0.0,0.75,0.0,requests,25.0
0,25,17,3118,4.6821112013007194E7,8.942854854854854,6.65441041041041,scratch,scratch,10000,0.0,0.75,0.0,requests,28.0
0,26,19,3808,4.760212482450002E7,8.58039039039039,6.331981981981982,scratch,scratch,10000,0.0,0.75,0.0,requests,30.0
0,27,19,3750,4.769335132911001E7,7.960764764764765,5.723251251251251,scratch,scratch,10000,0.0,0.75,0.0,requests,31.0
0,28,20,4146,4.777702193151002E7,7.455695695695696,5.458920920920921,scratch,scratch,10000,0.0,0.75,0.0,requests,31.0
0,29,20,4414,4.7757742825860016E7,7.455695695695696,5.458920920920921,scratch,scratch,10000,0.0,0.75,0.0,requests,31.0
0,0,6,10,2.646278802000001E7,6.709047047047047,4.753497497497498,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,11.0
0,1,13,10,3.1896458100000013E7,6.869367367367367,4.885521521521522,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,12.0
0,2,12,12,4.043557422000002E7,7.609927927927928,5.3185925925925925,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,14.0
0,3,12,32,4.043557422000002E7,7.5593313313313315,5.263039039039039,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,14.0
0,4,13,57,4.197575272640391E7,8.042104104104103,5.719473473473474,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,15.0
0,5,20,97,4.309401312000003E7,8.505957957957959,6.025391391391391,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,16.0
0,6,19,89,4.6084710159328245E7,9.034182182182182,6.328312312312312,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,17.0
0,7,19,208,4.6084710159328245E7,9.32955955955956,6.752032032032032,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,18.0
0,8,19,215,4.6084710159328245E7,10.170106106106106,7.459123123123123,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,20.0
0,9,17,264,4.6190267159500234E7,11.621985985985987,8.511627627627627,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,24.0
0,10,19,462,4.679205761554124E7,12.57794994994995,9.108748748748749,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,27.0
0,11,17,548,4.6788385020834245E7,12.611315315315315,9.298468468468469,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,29.0
0,12,17,596,4.6788385020834245E7,11.399077077077077,8.371885885885886,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,30.0
0,13,19,789,4.684501623132016E7,9.248586586586587,6.877183183183183,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,31.0
0,14,19,936,4.7357765100000024E7,8.258892892892893,6.112814814814815,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,33.0
0,15,19,998,4.782719518233202E7,8.508344344344344,6.266842842842843,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,33.0
0,16,17,1293,4.8011337722800106E7,8.11922122122122,5.7938258258258255,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,33.0
0,17,20,1684,4.807104572829351E7,8.298272272272273,5.882806806806807,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,34.0
0,18,19,2194,4.839718011519602E7,8.868976976976978,6.245147147147147,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,34.0
0,19,20,2691,4.8674792903556354E7,9.289217217217217,6.415373373373374,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,34.0
0,20,20,3006,4.871611327640342E7,9.099843843843844,6.3864604604604605,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,34.0
0,21,20,3608,4.8782888578016035E7,9.21638038038038,6.270688688688689,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,35.0
0,22,20,4785,4.915703570013971E7,9.787705705705706,6.741261261261261,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,35.0
0,23,20,6156,4.992690630735302E7,10.072524524524525,7.031545545545545,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,36.0
0,24,20,7304,4.989490643489703E7,9.447961961961962,6.6025265265265265,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,35.0
0,25,20,8766,5.0322724776826404E7,9.74609009009009,6.904938938938939,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,36.0
0,26,20,9564,5.028225153132035E7,9.191851851851851,6.308924924924925,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,36.0
0,27,20,12227,5.037143552102103E7,9.015345345345345,6.467793793793794,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,35.0
0,28,20,14932,5.0455405477416046E7,8.323811811811812,6.23995995995996,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,35.0
0,29,20,14453,5.041448476624204E7,8.323811811811812,6.23995995995996,long,trimmer,10000,0.9,0.75,0.0,requestsfourserv,35.0
