trial,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,buildProb,runtimeKill,scenario,averageSize
0,5,16,47824,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,24.0
0,6,16,38444,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,23.0
0,7,16,970176,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,22.0
0,8,16,87733,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,20.0
0,9,16,44246,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,10,20,178608,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,16.0
0,11,20,124726,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,16.0
0,12,20,127276,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,13,20,128379,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,14,20,188830,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,18.0
0,15,20,190699,5.132583477387339E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,19.0
0,16,20,270466,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,20.0
0,17,20,492448,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,22.0
0,18,20,882860,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,23.0
0,19,20,1118130,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,20.0
0,20,20,2005805,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,18.0
0,21,20,1488238,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,22,20,1813227,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,23,20,2047840,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,24,20,1770687,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,16.0
0,25,20,1616649,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,16.0
0,26,20,1910254,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,27,20,1717073,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,28,20,1862038,5.171581527191043E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,29,20,1809735,5.171581527191043E7,-1.0,-1.0,long,trimmer,0.75,1.0,requestsfourserv,17.0
0,0,12,1614,3.853301884894561E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,10.0
0,1,10,14201,4.046044656000001E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,14.0
0,2,10,5092,4.2467765734214425E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,19.0
0,3,14,18751,4.2488141606302366E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,26.0
0,4,14,46513,4.516852080000002E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,27.0
0,5,15,276724,4.641592029168003E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,27.0
0,6,18,63418,4.815993631843417E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,26.0
0,7,18,65515,4.815993631843417E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,26.0
0,8,19,109188,4.870201213408846E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,27.0
0,9,20,142742,4.970170442545684E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,27.0
0,10,20,161970,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,28.0
0,11,20,260502,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,26.0
0,12,20,329743,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,24.0
0,13,20,459470,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,23.0
0,14,20,1378350,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,23.0
0,15,20,706665,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,23.0
0,16,20,703888,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,23.0
0,17,20,1370309,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,22.0
0,18,20,1043096,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,22.0
0,19,20,1569850,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,21.0
0,20,20,2231146,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,21.0
0,21,20,1278019,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,19.0
0,22,20,1380241,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,18.0
0,23,20,1536105,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,18.0
0,24,20,1564412,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,18.0
0,25,20,1624073,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,18.0
0,26,20,1626745,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,18.0
0,27,20,1589985,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,18.0
0,28,20,1780489,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,17.0
0,29,20,1701991,5.13258347738734E7,-1.0,-1.0,long,trimmer,0.9,1.0,requestsfourserv,17.0
0,0,19,246759,4.1836491541516125E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,38.0
0,1,20,251750,4.250108186347568E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,35.0
0,2,19,112245,4.477947180891294E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,35.0
0,3,19,91433,4.477947180891294E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,38.0
0,4,18,120699,4.7843602746812426E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,40.0
0,5,18,132041,4.7843602746812426E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,41.0
0,6,20,126297,4.822634381636399E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,39.0
0,7,20,134494,5.0104754061840504E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,39.0
0,8,20,151966,5.0104754061840504E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,38.0
0,9,20,206047,5.0104754061840504E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,41.0
0,10,20,263725,5.0104754061840504E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,41.0
0,11,20,274299,5.0104754061840504E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,42.0
0,12,18,287007,5.0716769448242575E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,42.0
0,13,20,287975,5.0434610158055305E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,43.0
0,14,20,297237,5.0802533598614335E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,43.0
0,15,20,330909,5.08061854663838E7,-1.0,-1.0,long,mutator,0.0,1.0,requestsfourserv,43.0
