trial,generation,size,runtime,profit
4,12,19,5839,5036.218925700004
4,13,20,6974,5069.136911700004
4,14,20,7831,5069.136911700004
4,15,20,8310,5069.136911700004
4,16,20,7977,5069.136911700004
4,17,19,7856,5136.2244210000035
4,18,19,8131,5136.2244210000035
4,19,20,9250,5203.274421000004
4,20,20,9751,5203.274421000004
4,21,20,10509,5203.274421000004
4,22,20,12086,5203.274421000004
4,23,20,12260,5203.274421000004
4,24,20,13205,5203.274421000004
4,25,20,14112,5203.274421000004
4,26,20,14035,5203.274421000004
4,27,20,13547,5203.274421000004
4,28,20,13039,5203.274421000004
4,29,20,13900,5203.274421000004
5,0,20,1424,0.0
6,0,20,1211,3427.030666612282
7,0,20,1153,3487.3305912010032
8,0,20,1560,4289.843912389574
8,1,20,1688,4303.761833944491
8,2,20,2270,4603.177514254084
8,3,20,2609,4603.177514254084
8,4,17,2665,4811.152880900554
8,5,20,2869,4832.806307700163
8,6,20,4293,4875.78371257227
8,7,20,5515,4923.517597289473
8,8,20,6636,4981.497410587821
8,9,20,6830,5035.839307078819
8,10,20,7379,5035.839307078819
8,11,20,8154,5056.494320589256
8,12,19,8966,5057.440957402405
8,13,20,10646,5092.131354451549
8,14,20,10412,5097.790516644124
8,15,20,10922,5106.846630882004
8,16,20,10444,5127.233107450443
8,17,20,11642,5146.893821478004
8,18,20,12649,5179.729497789004
8,19,20,13926,5179.729497789004
8,20,20,14930,5187.513752602547
8,21,20,16341,5200.413238200003
8,22,20,15366,5208.268624320004
8,23,20,17568,5208.268624320004
8,24,20,17831,5208.268624320004
8,25,20,16434,5218.700373191538
8,26,20,18821,5220.825741570003
8,27,20,20180,5222.834775336452
8,28,20,19331,5222.834775336452
8,29,20,20872,5227.909717017452
9,0,20,1624,4603.133807509781
9,1,20,1306,4614.775498099479
9,2,20,1786,4614.775498099479
9,3,20,2532,4614.778674982988
9,4,20,3486,4856.001483007064
9,5,18,5086,4887.752940678273
9,6,20,6187,4919.3341031922855
9,7,16,7028,4952.655118200004
9,8,20,7392,4983.299631345185
9,9,20,6904,5004.4903907882735
9,10,20,7165,5004.4903907882735
9,11,19,8213,5046.008858652004
9,12,20,8880,5084.297780864937
9,13,20,9019,5100.525129962081
9,14,20,10357,5103.015506229067
9,15,20,10187,5143.930977385834
9,16,20,11577,5144.862234550417
9,17,20,12782,5163.459560879389
9,18,20,13169,5172.416099204974
9,19,20,14834,5202.189642593285
9,20,20,14577,5202.189642593285
9,21,20,16168,5203.728213368469
9,22,20,17130,5204.342047593939
9,23,20,16334,5204.342047593939
9,24,20,14938,5212.065894330004
9,25,20,15699,5212.065894330004
9,26,20,16331,5209.053575977205
9,27,20,17347,5217.763109262155
9,28,20,15600,5217.763109262155
9,29,20,17244,5221.503021468939
