trial,generation,size,runtime,profit
0,0,7,361,0.0
0,1,6,132,0.0
0,2,16,86,3258.8089364075013
0,3,15,114,3757.299933273981
0,4,13,259,4185.249775565002
0,5,13,441,4304.465204000002
0,6,18,808,4922.033547200004
0,7,18,1260,4922.033547200004
0,8,18,1772,4922.033547200004
0,9,18,1686,4922.033547200004
0,10,18,2038,4922.033547200004
0,11,19,2582,4928.438532200004
0,12,20,3429,4929.540917000003
0,13,20,3939,4930.571149700004
0,14,20,4512,4930.571149700004
0,15,20,5593,4933.991896700003
0,16,20,5330,4933.991896700003
0,17,20,5520,4933.991896700003
0,18,20,5212,4933.991896700003
0,19,20,5907,4933.991896700003
0,20,20,6435,4933.991896700003
0,21,20,6121,4933.991896700003
0,22,20,7147,4933.991896700003
0,23,20,7390,4933.991896700003
0,24,20,7020,4933.991896700003
0,25,20,7026,4933.991896700003
0,26,20,8010,4933.991896700003
0,27,20,7445,4933.991896700003
0,28,20,7617,4933.991896700003
0,29,20,7107,4933.991896700003
1,0,7,134,0.0
1,1,9,69,2783.7697755650006
1,2,16,82,3897.688217088202
1,3,16,213,3786.745244504002
1,4,18,413,4343.880620151611
1,5,18,556,4343.880620151611
1,6,18,1299,4591.250560708752
1,7,20,1966,4733.277518802112
1,8,20,2693,4733.277518802112
1,9,20,3458,4787.769726972501
1,10,20,3678,4878.0014984510035
1,11,20,3838,4929.540917000003
1,12,20,4073,4929.540917000003
1,13,20,4559,4929.540917000003
1,14,20,5266,4929.540917000003
1,15,20,5803,4929.540917000003
1,16,20,6183,4929.540917000003
1,17,20,5581,4929.540917000003
1,18,20,6401,4929.540917000003
1,19,20,7659,4929.540917000003
1,20,20,8109,4929.540917000003
1,21,20,7640,4929.540917000003
1,22,20,7812,4930.332111386603
1,23,20,8106,4930.332111386603
1,24,20,7668,4930.332111386603
1,25,20,7855,4931.106389618003
1,26,20,7212,4931.106389618003
1,27,20,9156,4931.106389618003
1,28,20,8120,4931.106389618003
1,29,20,8115,4931.106389618003
2,0,11,150,0.0
2,1,7,116,2910.6379760000013
2,2,7,81,2910.6379760000013
2,3,11,164,3655.0437500000007
2,4,13,167,4461.151359200003
2,5,13,357,4461.151359200003
2,6,13,549,4461.151359200003
2,7,20,952,4743.339260937083
2,8,20,1395,4743.339260937083
2,9,16,1649,4882.531964000003
2,10,16,1725,4882.531964000003
2,11,20,1895,4890.239720524402
2,12,20,3065,4928.542721060002
2,13,20,3988,4921.13792075619
2,14,19,5046,4928.438532200003
2,15,19,5068,4933.6117253808825
2,16,19,5053,4933.6117253808825
2,17,20,6315,4935.744342880882
2,18,20,6480,4935.744342880882
2,19,20,7166,4935.744342880882
2,20,20,7591,4935.744342880882
2,21,20,6835,4935.744342880882
2,22,20,7023,4935.744342880882
2,23,20,6273,4935.744342880882
2,24,20,7448,4935.744342880882
2,25,20,7937,4935.744342880882
2,26,20,7958,4935.744342880882
