trial,generation,size,runtime,profit
7,14,20,8521,4931.486302550003
7,15,20,7847,4931.486302550003
7,16,20,9174,4931.649567032003
7,17,20,9631,4932.810690350003
7,18,20,10872,4932.887336195003
7,19,20,11297,4933.991896700003
7,20,20,11539,4933.991896700003
7,21,20,11251,4933.991896700003
7,22,20,11565,4933.991896700003
7,23,20,10735,4933.991896700003
7,24,20,11674,4933.991896700003
7,25,20,9815,4933.991896700003
7,26,20,10654,4933.991896700003
7,27,20,11340,4933.991896700003
7,28,20,12197,4933.991896700003
7,29,20,12415,4933.991896700003
8,0,16,1673,4002.3967674389114
8,1,20,1545,4215.33637417139
8,2,19,1673,4215.334013834281
8,3,20,1755,4330.092351140785
8,4,20,1967,4576.798156928579
8,5,18,2667,4719.012562554339
8,6,20,2860,4803.105310104312
8,7,20,3697,4809.6373387746535
8,8,20,5002,4809.764971627609
8,9,17,6610,4874.314188200004
8,10,20,6934,4901.565592858733
8,11,19,6541,4911.473928920002
8,12,19,6745,4911.473928920002
8,13,20,6824,4913.117759458224
8,14,20,7658,4920.975355636223
8,15,19,8976,4925.569427420002
8,16,20,8828,4928.044119620004
8,17,20,8488,4930.571149700004
8,18,20,8651,4933.991896700003
8,19,20,9396,4933.991896700003
8,20,20,9201,4933.991896700003
8,21,20,8628,4933.991896700003
8,22,20,9515,4933.991896700003
8,23,20,9618,4933.991896700003
8,24,20,9119,4933.991896700003
8,25,20,8677,4933.991896700003
8,26,20,8732,4933.991896700003
8,27,20,8645,4933.991896700004
8,28,20,9044,4933.991896700004
8,29,20,9569,4933.991896700004
9,0,16,1830,4002.3967674389114
9,1,20,1574,4216.60352122872
9,2,20,1705,4337.158581968942
9,3,20,2030,4337.158581968942
9,4,20,2832,4337.279165117575
9,5,20,2882,4458.224097057883
9,6,14,2430,4462.932730280001
9,7,18,2232,4740.468813608271
9,8,17,2223,4888.936949000003
9,9,17,2465,4888.936949000003
9,10,17,3588,4888.936949000003
9,11,20,5115,4902.481786242114
9,12,20,6417,4924.133838500004
9,13,19,6893,4924.850449550003
9,14,20,8650,4929.540917000004
9,15,20,7565,4929.540917000004
9,16,20,8159,4933.991896700003
9,17,20,8448,4933.991896700003
9,18,20,9178,4933.991896700003
9,19,20,9539,4933.991896700003
9,20,20,10105,4933.991896700003
9,21,20,9961,4933.991896700003
9,22,20,10327,4933.906734650003
9,23,20,9390,4933.906734650003
9,24,20,9874,4933.906734650003
9,25,20,10061,4933.906734650003
9,26,20,10016,4933.906734650003
9,27,20,10084,4933.906734650003
9,28,20,10706,4933.906734650003
9,29,20,10700,4933.906734650003
