trial,generation,size,runtime,profit
5,26,14,1826,2976.913591286914
5,27,14,1807,2976.913591286914
5,28,14,1830,2976.913591286914
5,29,14,1673,2976.913591286914
6,0,6,82,2465.5197617142862
6,1,6,96,2465.5197617142862
6,2,6,80,2465.5197617142862
6,3,19,154,2715.367967751129
6,4,15,441,2886.9133038246305
6,5,8,389,2795.2339975032473
6,6,18,449,2715.4939367838306
6,7,16,631,2715.364952083761
6,8,16,983,2715.364952083761
6,9,16,1205,2715.364952083761
6,10,16,1625,2715.364952083761
6,11,16,1155,2715.364952083761
6,12,16,1464,2715.364952083761
6,13,20,1675,2991.413466607543
6,14,20,2203,2991.413466607543
6,15,20,2015,2991.413466607543
6,16,20,2371,2991.413466607543
6,17,20,2894,2991.413466607543
6,18,20,3070,2991.413466607543
6,19,20,2828,2991.413466607543
6,20,20,3124,2991.413466607543
6,21,20,3288,2991.413466607543
6,22,20,3214,2991.413466607543
6,23,20,2845,2991.413466607543
6,24,20,3084,2991.413466607543
6,25,20,3231,2991.413466607543
6,26,20,2889,2991.413466607543
6,27,20,3045,2991.413466607543
6,28,20,2839,2991.413466607543
6,29,20,2042,2991.413466607543
7,0,13,94,2384.049318632615
7,1,6,42,2458.2928028571437
7,2,15,122,2601.523726556882
7,3,18,173,2765.832696608055
7,4,12,387,2947.520629115465
7,5,12,613,2947.520629115465
7,6,14,489,2791.5614129585283
7,7,14,686,2791.5614129585283
7,8,14,1021,2791.5614129585283
7,9,17,1001,2970.5282485944467
7,10,20,1064,2991.302816193407
7,11,20,1402,2991.302816193407
7,12,20,1524,2991.302816193407
7,13,18,1398,2952.7803964033833
7,14,17,1911,2990.5250915647875
7,15,17,1810,2990.5250915647875
7,16,17,1620,2990.5250915647875
7,17,17,1644,2990.5250915647875
7,18,17,1727,2990.5250915647875
7,19,17,1603,2990.5250915647875
7,20,17,1520,2990.5250915647875
7,21,17,1613,2990.5250915647875
7,22,17,1742,2990.5250915647875
7,23,17,1952,2990.5250915647875
7,24,17,1625,2990.5250915647875
7,25,17,1585,2990.5250915647875
7,26,17,1496,2990.5250915647875
7,27,17,1574,2990.5250915647875
7,28,17,1681,2990.5250915647875
7,29,17,1889,2990.5250915647875
8,0,3,124,2097.7885714285717
8,1,4,77,2397.826714285715
8,2,19,59,2601.6538525624737
8,3,12,185,2713.9393953647564
8,4,12,281,2713.9393953647564
8,5,12,262,2713.9393953647564
8,6,16,491,2781.744597735493
8,7,16,628,2781.744597735493
8,8,16,744,2781.744597735493
8,9,16,986,2781.744597735493
8,10,20,1276,2991.2563636910254
8,11,20,1185,2991.2563636910254
8,12,20,1238,2991.2563636910254
8,13,20,1376,2991.2563636910254
8,14,19,1295,2991.402932373761
8,15,19,1070,2991.402932373761
8,16,13,995,2958.3560087592255
8,17,13,1172,2958.3560087592255
8,18,13,1047,2958.3560087592255
8,19,13,1082,2958.3560087592255
8,20,13,1156,2958.3560087592255
8,21,13,1171,2958.3560087592255
8,22,13,1297,2958.3560087592255
8,23,13,1285,2958.3560087592255
8,24,13,1129,2958.3560087592255
8,25,13,1226,2958.3560087592255
8,26,13,1211,2958.3560087592255
8,27,13,1289,2958.3560087592255
8,28,13,1267,2958.3560087592255
8,29,13,1455,2958.3560087592255
9,0,4,157,2397.826714285715
9,1,10,51,2390.330403717157
9,2,13,84,2713.939395364756
9,3,13,265,2713.939395364756
9,4,13,385,2714.5869150684866
9,5,18,477,2779.9613286060066
9,6,18,579,2779.9613286060066
9,7,18,857,2779.9613286060066
9,8,18,1271,2779.9613286060066
9,9,11,1254,2829.1325885541387
9,10,11,1384,2829.1325885541387
9,11,11,1423,2829.1325885541387
9,12,12,1160,2844.414859244123
9,13,12,1409,2844.414859244123
9,14,17,1391,2979.0718446128967
9,15,17,1544,2979.0718446128967
