trial,generation,size,runtime,profit
5,16,20,12859,5209.053582462141
5,17,20,13919,5209.053582462141
5,18,20,13789,5230.124942700004
5,19,20,13153,5230.124942700004
5,20,20,14152,5230.124942700004
5,21,20,14481,5230.124942700004
5,22,20,14269,5230.124942700004
5,23,20,15122,5230.124942700004
5,24,20,14801,5230.124942700004
5,25,20,15846,5230.124942700004
5,26,20,15990,5230.124942700004
5,27,20,14221,5230.124942700004
5,28,20,15833,5230.124942700004
5,29,20,16523,5230.124942700004
6,0,5,144,0.0
6,1,5,171,2678.7000000000003
6,2,9,72,2879.6304910000017
6,3,10,72,3551.866950000002
6,4,17,132,4421.591292257501
6,5,17,315,4421.591292257501
6,6,19,646,5025.795571200005
6,7,19,1093,5025.795571200005
6,8,19,1628,5025.795571200005
6,9,18,2529,4996.533547200003
