trial,generation,size,runtime,profit
3,1,19,2563,9355.255564800005
3,2,17,3051,10106.477976000007
3,3,20,4291,10583.745204000008
3,4,20,5611,10583.745204000008
3,5,19,8023,10860.947976000009
3,6,20,12018,10999.917966000008
3,7,20,15721,11406.352233000007
3,8,20,18197,11406.352233000007
3,9,19,19197,11550.990000000009
3,10,20,19170,11793.900000000005
3,11,20,21140,11793.900000000005
3,12,20,19404,11901.360000000008
3,13,20,21459,11901.36000000001
3,14,20,26761,11901.36000000001
3,15,20,23872,11901.36000000001
3,16,20,24699,11904.879990000009
3,17,20,24035,11904.879990000009
3,18,20,27722,12008.82000000001
3,19,20,25201,12008.82000000001
3,20,20,25574,12008.82000000001
3,21,20,23700,12008.82000000001
3,22,20,26401,12008.82000000001
3,23,20,24684,12008.82000000001
3,24,20,24973,12008.82000000001
3,25,20,24250,12008.820000000012
3,26,20,26706,12116.280000000008
3,27,20,24173,12116.280000000008
3,28,20,25912,12116.280000000008
3,29,20,25983,12116.280000000008
4,0,15,1934,9175.860219000007
4,1,16,2170,9204.401359200006
4,2,15,3009,9884.379990000007
4,3,19,4817,10293.73246200001
4,4,20,6483,10583.745204000008
4,5,20,8917,10583.745204000008
4,6,20,11009,11352.622233000006
4,7,20,15009,11352.622233000006
4,8,20,15145,11636.229990000007
4,9,20,18063,11689.95999000001
4,10,20,19687,11904.879990000007
4,11,20,20211,11904.879990000007
4,12,20,21120,12008.82000000001
4,13,20,22371,12008.82000000001
4,14,20,23694,12008.82000000001
4,15,20,23617,12062.55000000001
4,16,20,23690,12116.280000000006
4,17,20,24157,12116.280000000006
4,18,20,23100,12116.280000000006
4,19,20,23209,12116.280000000006
4,20,20,24685,12116.280000000006
4,21,20,24372,12116.280000000006
4,22,20,24167,12116.280000000006
4,23,20,25051,12116.280000000008
4,24,20,24711,12116.280000000008
4,25,20,25095,12116.280000000008
4,26,20,24167,12116.280000000008
4,27,20,24718,12116.280000000008
4,28,20,23263,12116.280000000008
4,29,20,23436,12116.280000000008
5,0,15,2039,9175.860219000007
5,1,16,2236,9306.033373200007
5,2,19,3124,10018.455204000007
5,3,18,6031,10690.247500000007
5,4,19,8031,10844.582223000009
5,5,19,10740,10882.947490000008
5,6,20,13966,11402.832243000004
