trial,generation,size,runtime,profit
6,18,20,8504,4933.991896700003
6,19,20,8930,4933.991896700003
6,20,20,9230,4933.991896700003
6,21,20,8723,4933.991896700003
6,22,20,8519,4933.991896700003
6,23,20,9048,4933.991896700003
6,24,20,9990,4933.991896700003
6,25,20,9436,4933.991896700003
6,26,20,9035,4933.991896700003
6,27,20,9305,4933.991896700003
6,28,20,8623,4933.991896700003
6,29,20,9814,4933.991896700003
7,0,15,2182,4836.260219000003
7,1,19,2117,4895.992076900004
7,2,20,2827,4890.239720524403
7,3,20,3418,4924.533217100004
7,4,19,4614,4928.4385322000035
7,5,20,6739,4929.540917000004
7,6,20,7434,4933.991896700003
7,7,20,7375,4933.991896700003
7,8,20,8839,4933.991896700003
7,9,20,9402,4933.991896700003
7,10,20,9317,4933.991896700003
7,11,20,8803,4933.991896700003
7,12,20,8281,4933.991896700002
7,13,20,8367,4933.991896700002
7,14,20,8581,4933.991896700002
7,15,20,8772,4933.991896700002
7,16,20,8548,4933.991896700002
7,17,20,8577,4933.991896700002
7,18,20,8825,4933.991896700002
7,19,20,9476,4933.991896700002
7,20,20,8918,4933.991896700002
7,21,20,8987,4933.991896700003
7,22,20,9195,4933.991896700003
7,23,20,8909,4933.991896700003
7,24,20,8436,4933.991896700003
7,25,20,8791,4933.991896700003
7,26,20,9112,4933.991896700003
7,27,20,8311,4933.991896700003
7,28,20,7941,4933.991896700003
7,29,20,7699,4933.991896700003
8,0,15,1974,4836.260219000003
8,1,19,2262,4863.074090900002
8,2,19,2748,4895.992076900004
8,3,20,3648,4924.533217100004
8,4,19,4664,4928.4385322000035
8,5,20,5656,4933.991896700003
8,6,20,6078,4933.991896700003
8,7,20,6657,4933.991896700003
8,8,20,6621,4933.991896700003
8,9,20,6791,4933.991896700003
8,10,20,7463,4933.991896700003
8,11,20,7319,4933.991896700003
8,12,20,7043,4933.991896700003
8,13,20,7175,4933.991896700003
8,14,20,7750,4933.991896700003
8,15,20,8112,4933.991896700003
8,16,20,7396,4933.991896700003
8,17,20,7592,4933.991896700003
8,18,20,7908,4933.991896700003
8,19,20,8133,4933.991896700003
8,20,20,7737,4933.991896700003
8,21,20,7971,4933.991896700003
8,22,20,8448,4933.991896700003
8,23,20,8243,4933.991896700003
8,24,20,8237,4933.991896700003
8,25,20,8133,4933.991896700003
8,26,20,7620,4933.991896700003
8,27,20,7586,4933.991896700003
8,28,20,7482,4933.991896700003
8,29,20,8050,4933.991896700003
9,0,19,2053,4895.992076900004
9,1,17,2380,4911.073104200003
9,2,20,2832,4924.533217100004
9,3,20,3337,4924.533217100004
9,4,20,5541,4933.991896700003
9,5,20,6411,4933.991896700003
9,6,20,7150,4933.991896700003
9,7,20,7807,4933.991896700003
9,8,20,7651,4933.991896700003
9,9,20,7393,4933.991896700003
9,10,20,6808,4933.991896700003
9,11,20,8016,4933.991896700003
9,12,20,8127,4933.991896700003
9,13,20,8167,4933.991896700003
9,14,20,8209,4933.991896700003
9,15,20,8741,4933.991896700003
9,16,20,8222,4933.991896700003
9,17,20,8102,4933.991896700003
9,18,20,8502,4933.991896700003
9,19,20,8257,4933.991896700003
9,20,20,8579,4933.991896700003
9,21,20,8223,4933.991896700003
9,22,20,8219,4933.991896700003
9,23,20,9316,4933.991896700003
9,24,20,8396,4933.991896700003
9,25,20,9006,4933.991896700003
9,26,20,8731,4933.991896700003
9,27,20,9580,4933.991896700003
9,28,20,9389,4933.991896700003
9,29,20,9146,4933.991896700003
