trial,generation,size,runtime,profit
4,5,20,8688,5225.231964000004
4,6,20,11696,5225.231964000004
4,7,20,13939,5225.231964000004
4,8,20,16009,5225.231964000004
4,9,20,17772,5225.231964000004
4,10,20,15439,5225.231964000004
4,11,20,16642,5225.231964000004
4,12,20,16854,5225.231964000004
4,13,20,18188,5225.231964000004
4,14,20,16905,5225.231964000004
4,15,20,17514,5225.231964000004
4,16,20,18076,5225.231964000004
4,17,20,17115,5225.231964000004
4,18,20,16795,5225.231964000004
4,19,20,17521,5225.231964000004
4,20,20,17964,5225.231964000003
4,21,20,19288,5225.231964000003
4,22,20,19231,5225.231964000003
4,23,20,17301,5225.231964000003
4,24,20,17652,5225.231964000003
4,25,20,16633,5225.231964000003
4,26,20,16570,5225.231964000003
4,27,20,18413,5225.231964000003
4,28,20,18304,5225.231964000003
4,29,20,17233,5225.231964000003
5,0,15,2038,4910.760219000003
5,1,19,2317,4970.492076900005
5,2,20,2463,4999.033217100003
5,3,19,2937,5104.7397210000045
5,4,20,5232,5164.7655612000035
5,5,20,7923,5225.231964000002
5,6,20,10024,5225.231964000002
5,7,20,13325,5225.231964000002
5,8,20,14805,5225.231964000002
5,9,20,16787,5225.231964000002
5,10,20,16470,5225.231964000002
5,11,20,15745,5225.231964000002
5,12,20,16477,5225.231964000002
5,13,20,14301,5225.231964000003
5,14,20,15210,5225.231964000003
5,15,20,16778,5225.231964000003
5,16,20,16243,5225.231964000003
5,17,20,14814,5225.231964000003
5,18,20,16898,5225.231964000003
5,19,20,15535,5225.231964000003
5,20,20,16077,5225.231964000003
5,21,20,15090,5225.231964000003
5,22,20,17328,5225.231964000003
5,23,20,16168,5225.231964000003
5,24,20,16221,5225.231964000003
5,25,20,16429,5225.231964000003
5,26,20,17051,5225.231964000003
5,27,20,16681,5225.231964000003
5,28,20,16584,5225.231964000003
5,29,20,17320,5225.231964000003
6,0,15,2068,4910.760219000003
6,1,16,2355,4939.3013592000025
6,2,16,2394,5011.942233000003
6,3,18,3343,5146.042233000004
6,4,20,5094,5186.723104200004
6,5,19,7295,5192.313978000004
6,6,20,9413,5225.231964000004
6,7,20,10671,5225.231964000004
6,8,20,13373,5225.231964000004
6,9,20,16045,5225.231964000004
6,10,20,17055,5225.231964000004
6,11,20,17534,5225.231964000004
6,12,20,16164,5225.231964000004
6,13,20,17326,5220.855118200005
6,14,20,18996,5220.855118200005
6,15,20,17180,5220.855118200005
6,16,20,18612,5220.855118200005
6,17,20,18182,5220.855118200005
6,18,20,17329,5220.855118200005
6,19,20,18397,5220.855118200005
6,20,20,18639,5220.855118200005
6,21,20,16861,5220.855118200005
6,22,20,16877,5220.855118200005
6,23,20,17316,5220.855118200005
6,24,20,15760,5220.855118200005
6,25,20,17481,5220.855118200005
6,26,20,17374,5220.855118200005
6,27,20,16621,5220.855118200005
6,28,20,15886,5220.855118200005
6,29,20,16639,5220.855118200005
7,0,19,1943,4918.467975524402
7,1,20,2430,4947.009115724403
7,2,20,2761,4993.254903765002
7,3,19,3067,4997.531453700004
7,4,18,4540,5107.533373200005
7,5,18,6354,5107.533373200005
7,6,18,7350,5107.533373200005
7,7,20,8459,5169.142407000004
7,8,20,9889,5203.274421000004
7,9,20,11203,5203.274421000004
7,10,20,11995,5225.231964000004
7,11,20,12648,5225.231964000004
7,12,20,14759,5225.231964000004
7,13,20,16446,5225.231964000004
7,14,20,16217,5225.231964000004
7,15,20,18478,5225.231964000004
7,16,20,18238,5225.231964000004
7,17,20,19659,5225.231964000004
7,18,20,19032,5225.231964000004
7,19,20,19849,5225.231964000004
7,20,20,19594,5225.231964000004
7,21,20,19293,5225.231964000004
7,22,20,19889,5225.231964000004
7,23,20,21150,5225.231964000004
7,24,20,20030,5225.231964000004
7,25,20,19844,5225.231964000004
7,26,20,19047,5225.231964000004
7,27,20,21070,5225.231964000004
7,28,20,19202,5225.231964000004
7,29,20,18933,5225.231964000004
8,0,15,2165,4910.760219000003
8,1,15,2360,4910.760219000003
8,2,19,2517,4993.080474000004
8,3,19,3741,4997.531453700004
8,4,20,5846,5207.501359200004
8,5,20,7332,5207.501359200004
8,6,20,8927,5207.501359200004
8,7,20,10317,5207.501359200004
8,8,20,10571,5225.231964000004
8,9,20,12677,5225.231964000004
8,10,20,14749,5225.231964000004
8,11,20,16231,5220.855118200005
8,12,20,18900,5220.855118200005
8,13,20,17778,5225.231964000004
8,14,20,19577,5225.231964000004
8,15,20,18469,5225.231964000004
8,16,20,18951,5225.231964000004
8,17,20,18725,5225.231964000004
8,18,20,16360,5225.231964000004
8,19,20,16962,5225.231964000004
8,20,20,16532,5225.231964000004
8,21,20,17081,5225.231964000004
8,22,20,17081,5225.231964000004
