trial,generation,size,runtime,profit
0,0,20,1725,2730.76406180085
0,1,20,1311,2966.985437619256
0,2,20,1413,2966.985437619256
0,3,20,1494,2966.985437619256
0,4,20,1477,2966.985437619256
0,5,20,1611,2966.985437619256
0,6,20,1540,2966.985437619256
0,7,20,1559,2966.985437619256
0,8,20,1679,2966.985437619256
0,9,20,1673,2966.985437619256
0,10,20,1368,2966.985437619256
0,11,20,1672,2966.985437619256
0,12,20,1582,2966.985437619256
0,13,20,1537,2966.985437619256
0,14,20,1653,2966.985437619256
0,15,20,1684,2966.985437619256
0,16,20,1701,2966.985437619256
0,17,20,1706,2966.985437619256
0,18,20,1705,2966.985437619256
0,19,20,1724,2966.985437619256
0,20,20,1606,2966.985437619256
0,21,20,1781,2966.985437619256
0,22,20,1754,2966.985437619256
0,23,20,1660,2966.985437619256
0,24,20,1642,2966.985437619256
0,25,20,1590,2966.985437619256
0,26,20,1731,2966.985437619256
0,27,20,1550,2966.985437619256
0,28,20,1300,2966.985437619256
0,29,20,1619,2966.985437619256
1,0,20,1482,2992.232461267626
1,1,20,1432,2992.232461267626
1,2,20,1356,2992.160847871733
1,3,20,985,2943.702586807329
1,4,20,1096,2943.702586807329
1,5,20,1277,2943.702586807329
1,6,20,1659,2943.702586807329
1,7,20,1794,2943.702586807329
1,8,20,1763,2943.702586807329
1,9,20,1704,2943.702586807329
1,10,20,1653,2943.702586807329
1,11,20,1720,2943.702586807329
1,12,20,1695,2943.702586807329
1,13,20,1682,2943.702586807329
1,14,20,1747,2943.702586807329
1,15,20,1296,2943.702586807329
1,16,20,1141,2943.702586807329
1,17,20,1754,2943.702586807329
1,18,20,1878,2943.702586807329
1,19,20,1869,2943.702586807329
1,20,20,1849,2943.702586807329
1,21,20,1938,2943.702586807329
1,22,20,1845,2943.702586807329
1,23,20,1940,2943.702586807329
1,24,20,1737,2943.702586807329
1,25,20,1345,2943.702586807329
1,26,20,1763,2943.702586807329
1,27,20,1605,2943.702586807329
1,28,20,1735,2943.702586807329
1,29,20,1962,2943.702586807329
2,0,20,1450,2992.232461267626
2,1,20,814,2992.232461267626
2,2,20,1579,2992.232461267626
2,3,18,1813,2992.1917126222866
2,4,18,980,2992.1917126222866
2,5,20,1380,2992.508282458496
2,6,18,1070,2992.37859328051
2,7,20,1474,2992.7580903194057
2,8,20,1655,2992.4937097177203
2,9,20,1311,2992.4937097177203
2,10,20,1155,2992.808059902226
2,11,20,1445,2992.808059902226
2,12,20,1705,2992.808059902226
2,13,20,1701,2992.808059902226
2,14,20,1231,2992.808059902226
2,15,20,1106,2992.808059902226
2,16,20,1367,2992.808059902226
2,17,20,1442,2992.808059902226
2,18,20,1678,2992.808059902226
2,19,20,1499,2992.808059902226
2,20,20,1455,2992.834210232124
2,21,20,1576,2992.834210232124
2,22,20,1566,2992.7832500940585
2,23,20,1569,2992.7832500940585
2,24,20,1200,2992.834210232124
2,25,20,1008,2992.834210232124
2,26,20,1630,2992.834210232124
2,27,20,1594,2992.834210232124
2,28,20,1802,2992.834210232124
2,29,20,1764,2992.834210232124
3,0,20,1588,2985.823186923785
3,1,20,1387,2992.232461267626
3,2,20,1250,2943.7054445479307
3,3,20,927,2943.7054445479307
3,4,20,1419,2943.7054445479307
3,5,20,1527,2943.7054445479307
3,6,20,1483,2943.7054445479307
3,7,20,1533,2943.7054445479307
3,8,20,1583,2943.7054445479307
3,9,20,1725,2943.7054445479307
3,10,20,1754,2943.7054445479307
3,11,20,1709,2943.7054445479307
3,12,20,1653,2943.7054445479307
3,13,20,1559,2943.7054445479307
3,14,20,1702,2943.7054445479307
3,15,20,1840,2943.7054445479307
3,16,20,1790,2943.7054445479307
3,17,20,1852,2943.7054445479307
3,18,20,1754,2943.7054445479307
3,19,20,1780,2943.7054445479307
3,20,20,1892,2943.7054445479307
