trial,generation,size,runtime,profit
4,26,17,698,2336.911292924094
4,27,17,795,2336.911292924094
4,28,17,770,2336.911292924094
4,29,17,833,2336.911292924094
5,0,12,2177,2326.9839163074507
5,1,13,2053,2334.5438515670294
5,2,13,1259,2334.5438515670294
5,3,13,658,2334.5438515670294
5,4,16,539,2336.530094586005
5,5,16,576,2336.530094586005
5,6,16,492,2336.530094586005
5,7,16,613,2336.530094586005
5,8,18,631,2336.918948414283
5,9,18,625,2336.9136860606286
5,10,18,616,2336.9136860606286
5,11,18,655,2336.9136860606286
5,12,18,710,2336.9136860606286
5,13,18,707,2336.9136860606286
5,14,18,785,2336.9136860606286
5,15,18,967,2336.9136860606286
5,16,18,757,2336.9136860606286
5,17,17,750,2336.911292924094
5,18,17,767,2336.911292924094
5,19,17,770,2336.911292924094
5,20,17,708,2336.911292924094
5,21,17,713,2336.911292924094
5,22,17,721,2336.911292924094
5,23,17,719,2336.911292924094
5,24,17,656,2336.911292924094
5,25,17,725,2336.911292924094
5,26,17,766,2336.911292924094
5,27,17,723,2336.911292924094
5,28,17,716,2336.911292924094
5,29,17,743,2336.911292924094
6,0,19,2130,2316.7243972478577
6,1,13,1662,2334.5438515670294
6,2,13,1007,2334.5438515670294
6,3,13,664,2336.26483104791
6,4,15,519,2336.8354854631034
6,5,15,560,2336.8354854631034
6,6,15,639,2336.8354854631034
6,7,15,670,2336.8354854631034
6,8,15,671,2336.8354854631034
6,9,15,785,2336.8354854631034
6,10,15,687,2336.8354854631034
6,11,15,619,2336.8354854631034
6,12,15,563,2336.8354854631034
6,13,15,602,2336.8354854631034
6,14,15,653,2336.8354854631034
6,15,15,676,2336.8354854631034
6,16,15,711,2336.8354854631034
6,17,18,563,2336.9136860606286
6,18,18,611,2336.9136860606286
6,19,18,631,2336.9136860606286
6,20,18,682,2336.9136860606286
6,21,16,718,2336.8594122265413
6,22,16,729,2336.8594122265413
6,23,16,626,2336.8594122265413
6,24,16,667,2336.8594122265413
6,25,16,711,2336.8594122265413
6,26,16,678,2336.8594122265413
6,27,16,639,2336.8594122265413
6,28,16,713,2336.8594122265413
6,29,16,661,2336.8594122265413
7,0,12,2347,2326.9839163074507
7,1,13,1967,2328.8850167961564
7,2,15,1147,2336.527704824401
7,3,15,697,2336.527704824401
7,4,15,488,2336.527704824401
7,5,15,589,2336.835485463104
7,6,15,662,2336.835485463104
7,7,15,653,2336.835485463104
7,8,15,702,2336.835485463104
7,9,18,710,2336.9136860606295
7,10,17,653,2336.9112929240946
7,11,17,629,2336.9112929240946
7,12,17,592,2336.9112929240946
7,13,17,606,2336.9112929240946
7,14,17,667,2336.9112929240946
7,15,17,719,2336.9112929240946
7,16,17,673,2336.9112929240946
7,17,17,718,2336.9112929240946
7,18,17,688,2336.9112929240946
7,19,17,682,2336.9112929240946
7,20,17,695,2336.9112929240946
7,21,17,653,2336.9112929240946
7,22,17,711,2336.9112929240946
7,23,17,699,2336.9112929240946
7,24,17,706,2336.9112929240946
7,25,17,614,2336.9112929240946
7,26,17,605,2336.9112929240946
7,27,17,646,2336.9112929240946
7,28,17,603,2336.9112929240946
7,29,17,705,2336.9112929240946
8,0,13,2051,2328.8850167961564
8,1,16,1890,2329.2750593000537
8,2,14,1140,2334.5438515670294
8,3,14,718,2334.5438515670294
8,4,18,607,2336.9136860606286
8,5,14,711,2336.5962178287273
8,6,14,753,2336.5962178287273
8,7,14,947,2336.5962178287273
8,8,14,668,2336.5962178287273
8,9,14,674,2336.5962178287273
8,10,14,714,2336.5962178287273
8,11,14,725,2336.5962178287273
8,12,16,679,2336.8594122265417
8,13,16,674,2336.8594122265417
8,14,16,659,2336.8594122265417
8,15,17,675,2336.8594122265417
8,16,17,673,2336.911292924095
8,17,17,610,2336.911292924095
8,18,17,586,2336.911292924095
8,19,17,616,2336.911292924095
8,20,17,569,2336.911292924095
8,21,17,611,2336.911292924095
8,22,17,693,2336.911292924095
8,23,17,709,2336.911292924095
8,24,17,695,2336.911292924095
8,25,17,688,2336.911292924095
8,26,17,696,2336.911292924095
8,27,17,837,2336.911292924095
8,28,17,825,2336.911292924095
8,29,17,740,2336.911292924095
9,0,13,2099,2324.2045641479904
9,1,15,1627,2328.894367272268
9,2,14,1072,2334.5675793072755
9,3,15,565,2336.527704824401
9,4,15,613,2336.527704824401
9,5,16,693,2336.8594122265417
9,6,20,647,2336.8620704899595
9,7,20,615,2336.8620704899595
9,8,16,607,2336.8594122265417
9,9,16,779,2336.8594122265417
9,10,16,628,2336.8594122265417
9,11,16,631,2336.8594122265417
9,12,16,684,2336.8594122265417
9,13,16,765,2336.8594122265417
9,14,16,653,2336.8594122265417
9,15,16,579,2336.8594122265417
9,16,16,637,2336.8594122265417
9,17,16,571,2336.8594122265417
9,18,16,585,2336.887361558751
9,19,16,644,2336.887361558751
9,20,17,663,2336.911292924094
9,21,17,721,2336.911292924094
9,22,17,676,2336.911292924094
9,23,17,764,2336.911292924094
9,24,17,696,2336.911292924094
9,25,17,676,2336.911292924094
9,26,17,680,2336.911292924094
9,27,17,728,2336.911292924094
9,28,17,735,2336.911292924094
9,29,17,682,2336.911292924094
